SPCD,COMMON_NAME,GENUS,SPECIES,VARIETY,SUBSPECIES,SPECIES_SYMBOL,E_SPGRPCD,W_SPGRPCD,C_SPGRPCD,P_SPGRPCD,MAJOR_SPGRPCD,STOCKING_SPGRPCD,FOREST_TYPE_SPGRPCD,EXISTS_IN_NCRS,EXISTS_IN_NERS,EXISTS_IN_PNWRS,EXISTS_IN_RMRS,EXISTS_IN_SRS,SITETREE,SFTWD_HRDWD,ST_EXISTS_IN_NCRS,ST_EXISTS_IN_NERS,ST_EXISTS_IN_PNWRS,ST_EXISTS_IN_RMRS,ST_EXISTS_IN_SRS,CORE,EAST,WEST,CARIBBEAN,PACIFIC,WOODLAND,MANUAL_START,MANUAL_END,JENKINS_SPGRPCD,JENKINS_TOTAL_B1,JENKINS_TOTAL_B2,JENKINS_STEM_WOOD_RATIO_B1,JENKINS_STEM_WOOD_RATIO_B2,JENKINS_STEM_BARK_RATIO_B1,JENKINS_STEM_BARK_RATIO_B2,JENKINS_FOLIAGE_RATIO_B1,JENKINS_FOLIAGE_RATIO_B2,JENKINS_ROOT_RATIO_B1,JENKINS_ROOT_RATIO_B2,JENKINS_SAPLING_ADJUSTMENT,WOOD_SPGR_GREENVOL_DRYWT,WOOD_SPGR_GREENVOL_DRYWT_CIT,BARK_SPGR_GREENVOL_DRYWT,BARK_SPGR_GREENVOL_DRYWT_CIT,MC_PCT_GREEN_BARK,MC_PCT_GREEN_BARK_CIT,MC_PCT_GREEN_WOOD,MC_PCT_GREEN_WOOD_CIT,WOOD_SPGR_MC12VOL_DRYWT,WOOD_SPGR_MC12VOL_DRYWT_CIT,BARK_VOL_PCT,BARK_VOL_PCT_CIT,RAILE_STUMP_DOB_B1,RAILE_STUMP_DIB_B1,RAILE_STUMP_DIB_B2,CWD_DECAY_RATIO1,CWD_DECAY_RATIO2,CWD_DECAY_RATIO3,CWD_DECAY_RATIO4,CWD_DECAY_RATIO5,DWM_CARBON_RATIO,STANDING_DEAD_DECAY_RATIO1,STANDING_DEAD_DECAY_RATIO2,STANDING_DEAD_DECAY_RATIO3,STANDING_DEAD_DECAY_RATIO4,STANDING_DEAD_DECAY_RATIO5,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE,DRYWT_TO_GREENWT_CONVERSION
6702.0,ochaol,Combretum,tetralophum,,,COTE15,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,,,,,,,,,,,,0.8,,0.8,,,,,,0.8,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,2012-10-29 16:13:34,440,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.76
6703.0,Mao,Commersonia,bartramia,,,COBA17,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.34,26,0.34,26,80.49,26,75.13,26,0.34,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,2012-10-29 00:00:00,440,FS_NIMS_PNWRS,2022-07-07 00:00:00,67572,1.76
6705.0,poison ash,Comocladia,dodonaea,,,CODO,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
6706.0,carrasco,Comocladia,glabra,,,COGL4,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
6707.0,Japanese flowering cherry,Prunus,serrulata,,,PRSE3,55,55,,,3,37,221,X,X,X,,X,,H,,,,,,N,X,,,,,6.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84,0.47,24,0.63,24,91.0,24,53.0,24,0.5,24,9.2,24,,,,,,,,,,1.04,1.045,0.708,0.525,0.525,FS_NIMS_NRS,2014-05-01 00:00:00,440,FS_NIMS,2022-04-01 00:00:00,732862,1.76
6709.0,mangrove,Conocarpus,spp.,,,CONOC,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,,,,,,,,,,,,0.69,,0.69,,,,,,0.69,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,2012-10-29 16:13:34,440,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.76
6710.0,Luquillo Mountain snailwood,Conostegia,rufescens,,,CORU17,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
6711.0,Consolea moniliformis,Consolea,moniliformis,,,COMO8,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
6712.0,Consolea rubescens,Consolea,rubescens,,,CORU8,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
6714.0,copaiba,Copaifera,officinalis,,,COOF2,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
7952.0,Rambutan,Nephelium,lappaceum,,,NELA7,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.61734,26,0.61734,26,80.49,26,75.13,26,0.61734,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,2012-10-29 00:00:00,440,FS_NIMS_PNWRS,2022-07-07 00:00:00,67572,1.76
7953.0,pulasan,Nephelium,ramboutan-ake,,,NERA3,54,54,,54,3,37,227,,,X,,,,H,,,,,,N,,,,P,,1.7,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,SVC_NIMS_MAESTRO,2015-11-04 11:49:07,440,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
7954.0,maaloa,Neraudia,melastomifolia,,,NEME5,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,,,,,,,,,,,,0.34,,0.34,,,,,,0.34,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,2012-10-29 16:13:45,440,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.76
7956.0,oleander,Nerium,oleander,,,NEOL,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
7958.0,keahi,Nesoluma,polynesicum,,,NEPO,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,,,,,,,,,,,,0.68705,,0.68705,,,,,,0.68705,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,2012-10-29 16:13:45,440,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.76
7960.0,Hawaii olive,Nestegis,sandwicensis,,,NESA2,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.66286,26,0.66286,26,80.49,26,75.13,26,0.66286,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,2012-10-29 00:00:00,440,FS_NIMS_PNWRS,2022-07-07 00:00:00,67572,1.76
7961.0,nestegis,Nestegis,spp.,,,NESTE,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,,,,,,,,,,,,0.66286,,0.66286,,,,,,0.66286,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,2012-10-29 16:13:45,440,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.76
7962.0,"kalm, aralm",Neuburgia,celebica,,,NECE,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.34,26,0.34,26,80.49,26,75.13,26,0.34,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,2012-10-29 00:00:00,440,FS_NIMS_PNWRS,2022-07-07 00:00:00,67572,1.76
7964.0,tree tobacco,Nicotiana,glauca,,,NIGL,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,,,,,,,,,,,,0.44,,0.44,,,,,,0.44,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,2012-10-29 16:13:45,440,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.76
6226.0,Napoleon's plume,Bauhinia,monandra,,,BAMO2,54,54,54,54,3,37,227,,,X,,X,,H,,,,,,N,,,C,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 00:00:00,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
6227.0,petite flamboyant bauhinia,Bauhinia,multinervia,,,BAMU3,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
7340.0,Hedycarya,Hedycarya,spp.,,,HEDYC2,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,,,,,,,,,,,,0.59409,,0.59409,,,,,,0.59409,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,2012-10-29 16:13:39,440,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.76
7341.0,cigarbush,Hedyosmum,arborescens,,,HEAR,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
7343.0,Fosbergs starviolet,Hedyotis,fosbergii,,,HEFO5,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.38,26,0.38,26,80.49,26,75.13,26,0.38,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,2012-10-29 16:13:40,440,FS_NIMS_PNWRS,2022-07-14 14:21:44,290487,1.76
7344.0,manono,Hedyotis,hillebrandii,,,HEHI8,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.38,26,0.38,26,80.49,26,75.13,26,0.38,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,2012-10-29 00:00:00,440,FS_NIMS_PNWRS,2022-07-07 00:00:00,67572,1.76
7345.0,starviolet,Hedyotis,spp.,,,HEDYO2,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,,,,,,,,,,,,0.38,,0.38,,,,,,0.38,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,2012-10-29 16:13:40,440,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.76
7346.0,variable starviolet,Hedyotis,terminalis,,,HETE21,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.38,26,0.38,26,80.49,26,75.13,26,0.38,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,2012-10-29 00:00:00,440,FS_NIMS_PNWRS,2022-07-07 00:00:00,67572,1.76
7347.0,screwtree,Helicteres,jamaicensis,,,HEJA,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
7349.0,white moho,Heliocarpus,popayanensis,,,HEPO4,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.24,26,0.24,26,80.49,26,75.13,26,0.24,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,2012-10-29 00:00:00,440,FS_NIMS_PNWRS,2022-07-07 00:00:00,67572,1.76
7350.0,heliocarpus,Heliocarpus,spp.,,,HELIO,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,,,,,,,,,,,,0.19,,0.19,,,,,,0.19,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,2012-10-29 16:13:40,440,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.76
551.0,waterlocust,Gleditsia,aquatica,,,GLAQ,42,47,,,4,25,151,X,,,,X,,H,,,,,,Y,E,,,,,1.7,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.93185,0.6,25,0.5,25,89.0,25,60.0,25,0.65,25,15.0,25,0.12766,0.91979,0.12152,0.944,0.734,0.583,0.37,0.282,0.491,0.982,0.793,0.618,0.525,0.525,NIMS_2_1,2005-02-24 09:40:18,333,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.6322222222222222
552.0,honeylocust,Gleditsia,triacanthos,,,GLTR,42,47,,,4,27,101,X,X,,X,X,,H,,,,X,,Y,E,,,,,1.7,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.93185,0.6,1,0.5,6,89.1,22,60.25,9,0.65,21,15.0,21,0.12766,0.91979,0.12152,0.944,0.734,0.583,0.37,0.282,0.491,0.982,0.793,0.618,0.525,0.525,NIMS_2_1,2005-02-24 09:40:18,333,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.6345555555555555
555.0,loblolly-bay,Gordonia,lasianthus,,,GOLA,41,47,,,3,25,127,,,,,X,,H,,,,,,Y,E,,,,,1.7,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,0.944,0.734,0.583,0.37,0.282,0.491,0.982,0.793,0.618,0.525,0.525,NIMS_2_1,2005-02-24 09:40:18,333,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.758473593982157
561.0,"ginkgo, maidenhair tree",Ginkgo,biloba,,,GIBI2,43,47,,,3,37,146,X,X,X,,X,,H,,,,,,Y,E,W,,,,2.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.991,0.822,0.647,0.541,0.541,NIMS_2_1,2005-02-24 09:40:21,333,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.758473593982157
571.0,Kentucky coffeetree,Gymnocladus,dioicus,,,GYDI,42,47,,,4,25,101,X,X,,,X,,H,,,,,,Y,E,,,,,1.7,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.93185,0.53,11,0.5,22,60.26,22,51.18868,22,0.6,11,15.0,21,0.12766,0.91979,0.12152,0.944,0.734,0.583,0.37,0.282,0.491,0.982,0.793,0.618,0.525,0.525,NIMS_2_1,2005-02-24 09:40:18,333,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.5231322380165289
580.0,silverbell spp.,Halesia,spp.,,,HALES,43,47,,,3,37,221,X,X,,,X,,H,,,,,,N,E,,,,,1.7,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248,0.42,11,0.5,22,89.1,22,67.88095,9,0.45,11,15.0,21,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.982,0.793,0.618,0.525,0.525,NIMS_2_1,2005-02-24 09:40:18,333,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.7109595757575757
500.0,hawthorn spp.,Crataegus,spp.,,,CRATA,43,47,,,4,29,101,X,X,X,,X,,H,,,,,,N,E,,,,,1.7,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.982,0.793,0.618,0.525,0.525,NIMS_2_1,2005-02-24 09:40:18,333,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.758473593982157
501.0,cockspur hawthorn,Crataegus,crus-galli,,,CRCR2,43,47,,,4,29,101,X,X,,,X,,H,,,,,,N,E,,,,,1.7,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.982,0.793,0.618,0.525,0.525,NIMS_2_1,2005-02-24 09:40:18,333,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.758473593982157
502.0,downy hawthorn,Crataegus,mollis,,,CRMO2,43,47,,,4,29,101,X,X,,,X,,H,,,,,,N,E,,,,,1.7,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.982,0.793,0.618,0.525,0.525,NIMS_2_1,2005-02-24 09:40:18,333,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.758473593982157
503.0,Brainerd's hawthorn,Crataegus,brainerdii,,,CRBR3,43,47,,,4,29,101,X,X,,,X,,H,,,,,,N,E,,,,,2.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.982,0.793,0.618,0.525,0.525,NIMS_2_1,2005-02-24 09:40:21,333,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.758473593982157
504.0,pear hawthorn,Crataegus,calpodendron,,,CRCA,43,47,,,4,29,101,X,X,,,X,,H,,,,,,N,E,,,,,2.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.982,0.793,0.618,0.525,0.525,NIMS_2_1,2005-02-24 09:40:21,333,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.758473593982157
505.0,fireberry hawthorn,Crataegus,chrysocarpa,,,CRCH,43,47,,,4,29,101,X,X,,,X,,H,,,,,,N,E,,,,,2.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.982,0.793,0.618,0.525,0.525,NIMS_2_1,2005-02-24 09:40:21,333,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.758473593982157
506.0,broadleaf hawthorn,Crataegus,dilatata,,,CRDI,43,47,,,4,29,101,X,X,,,X,,H,,,,,,N,E,,,,,2.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.982,0.793,0.618,0.525,0.525,NIMS_2_1,2005-02-24 09:40:21,333,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.758473593982157
507.0,fanleaf hawthorn,Crataegus,flabellata,,,CRFL,43,47,,,4,29,101,X,X,,,X,,H,,,,,,N,E,,,,,2.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.982,0.793,0.618,0.525,0.525,NIMS_2_1,2005-02-24 09:40:21,333,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.758473593982157
508.0,oneseed hawthorn,Crataegus,monogyna,,,CRMO3,43,47,,,4,29,101,X,X,,,X,,H,,,,,,N,E,,,,,2.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.982,0.793,0.618,0.525,0.525,NIMS_2_1,2005-02-24 09:40:21,333,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.758473593982157
509.0,scarlet hawthorn,Crataegus,pedicellata,,,CRPE,43,47,,,4,29,101,X,X,,,X,,H,,,,,,N,E,,,,,2.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.982,0.793,0.618,0.525,0.525,NIMS_2_1,2005-02-24 09:40:21,333,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.758473593982157
510.0,eucalyptus spp.,Eucalyptus,spp.,,,EUCAL,42,47,54,54,4,26,148,,,X,,X,,H,,,,,,N,E,W,C,P,,1.7,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.93185,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.982,0.793,0.618,0.525,0.525,NIMS_2_1,2005-02-24 00:00:00,333,FS_NIMS_PNWRS,2017-02-16 00:00:00,798795,1.758473593982157
